source,building_id,longitude,latitude,height_m,층수,용도,종류
map2,3883,230061.0949094831,379166.9117772597,9.0,3,주택,일반주택
map2,3884,230067.6133460211,379184.8844796324,6.0,2,종교시설,주택외건물
map2,3885,230077.37959218715,379166.94149216736,3.0,1,종교시설,주택외건물
map2,3886,229543.46359174937,379845.44215599884,45.0,15,주택,아파트
map2,3887,229696.63184303406,380407.9380946254,6.0,2,교육연구시설,주택외건물
map2,3888,229746.18685788382,380550.4982388207,3.0,1,교육연구시설,주택외건물
map2,3889,229702.0033538173,380573.08027835604,3.0,1,교육연구시설,주택외건물
map2,3890,229619.83072240374,380284.6657588982,9.0,3,교육연구시설,주택외건물
map2,3891,229607.42118031118,380411.42973583855,9.0,3,교육연구시설,주택외건물
map2,3892,229523.38327066717,380624.7388794033,3.0,1,교육연구시설,주택외건물
map2,3893,230520.99440196136,379675.97343544,6.0,2,노유자(노인및어린이)시설,주택외건물
map2,3894,229505.22661907066,379700.11548437277,3.0,1,근린생활시설,무벽건물
map2,3895,229505.73689704787,379730.5624091722,3.0,1,근린생활시설,무벽건물
map2,3896,229392.37272772193,380552.1655785226,3.0,1,교육연구시설,무벽건물
map2,3897,230077.3597625437,379158.4007143717,3.0,1,종교시설,주택외건물
map2,3898,230072.953721018,379173.1627159106,3.0,1,종교시설,주택외건물
map2,3899,229527.2782535595,379185.25961875875,3.0,1,기타시설,무벽건물
map2,3900,230071.3241090473,379181.6497718656,3.0,1,종교시설,주택외건물
map2,3901,230062.7468058565,379180.49516653613,3.0,1,종교시설,무벽건물
map2,3902,229733.3764591481,380545.83454185055,3.0,1,교육연구시설,주택외건물
map2,3903,229635.62085755487,380296.314488716,3.0,1,교육연구시설,무벽건물
map2,3904,229567.71131826812,380652.9076978838,3.0,1,교육연구시설,주택외건물
map2,3905,229577.03775213988,380657.42588028585,3.0,1,교육연구시설,주택외건물
map2,3906,229534.7444310971,379876.5105242528,3.0,1,근린생활시설,주택외건물
map2,3907,230597.18337613076,379781.4051894971,3.0,1,의료시설,무벽건물
map2,3908,230536.81255191177,379748.1498517704,3.0,1,의료시설,주택외건물
map2,3909,230561.19131267315,379749.3480235591,3.0,1,의료시설,주택외건물
map2,3910,229665.11511952136,380624.6009512641,9.0,3,교육연구시설,주택외건물
map2,3911,229491.62382010167,379752.1674179613,3.0,1,근린생활시설,무벽건물
map2,3912,229471.90775743642,380624.9219734294,3.0,1,교육연구시설,무벽건물
map2,3913,229412.32946532997,380238.7771463582,3.0,1,교육연구시설,가건물
map2,3914,229659.42476850716,380570.46681986825,3.0,1,교육연구시설,무벽건물
map2,3915,229674.17090958238,380578.1142442207,3.0,1,교육연구시설,무벽건물
map2,3916,229672.39772280108,380602.6043259478,3.0,1,교육연구시설,무벽건물
map2,3917,229728.98488877033,380553.76768504496,3.0,1,교육연구시설,무벽건물
map2,3918,229721.5777803665,380548.7211319771,3.0,1,교육연구시설,무벽건물
map2,3919,229758.77145820332,380534.9969172117,3.0,1,교육연구시설,무벽건물
map2,3920,229739.71365614803,380527.31727956294,3.0,1,교육연구시설,무벽건물
map2,3921,230598.3765768826,380092.41900801077,3.0,1,기타시설,가건물
map2,3922,230601.43505741612,380094.3915077316,3.0,1,기타시설,가건물
map2,3923,230526.84126332533,379709.8869321647,3.0,1,의료시설,주택외건물
map2,3924,230551.1422859606,379713.17184152966,3.0,1,의료시설,주택외건물
map2,3925,230561.79133942485,379731.144588962,3.0,1,의료시설,주택외건물
map2,3926,230510.67641214427,379723.0373959683,3.0,1,주택,일반주택
map2,3927,230526.86149916105,379723.2116969575,3.0,1,의료시설,주택외건물
map2,3928,230543.09838254502,379694.7661467007,3.0,1,의료시설,주택외건물
map2,3929,230295.16518035342,379159.83601773094,9.0,3,종교시설,주택외건물
map2,3930,230313.55674905184,380485.3429324067,45.0,15,주택,아파트
map2,3931,230325.248819989,379818.4861500331,15.0,5,주택,아파트
map2,3932,230566.4379282241,379983.23569575365,6.0,2,근린생활시설,주택외건물
map2,3933,230342.09204186805,379876.22265809425,15.0,5,주택,아파트
map2,3934,230576.87028379785,379809.84695750294,6.0,2,의료시설,주택외건물
map2,3935,230285.11904568633,379875.3534835809,15.0,5,주택,아파트
map2,3936,230585.04549017848,379769.5811620367,12.0,4,의료시설,주택외건물
map2,3937,230551.16656719334,379707.71405638003,3.0,1,의료시설,무벽건물
map2,3938,230574.36934160962,379736.6592412092,3.0,1,의료시설,무벽건물
map2,3939,230576.67582052172,379713.59644416487,12.0,4,의료시설,무벽건물
map2,3940,230572.77557106977,379728.68460719683,3.0,1,의료시설,주택외건물
map2,3941,230582.57841178426,379730.7484238903,3.0,1,의료시설,무벽건물
map2,3942,230523.58557076106,379647.62251765106,3.0,1,주택,일반주택
map2,3943,230525.57536139418,379653.6137709847,3.0,1,주택,일반주택
map2,3944,230536.5686247045,379741.60432036314,3.0,1,의료시설,주택외건물
map2,3945,230319.67478157516,380520.2335952008,3.0,1,근린생활시설,무벽건물
map2,3946,230414.85454384188,380541.5008315788,6.0,2,근린생활시설,주택외건물
map2,3947,230488.45478117425,380486.30219768,3.0,1,근린생활시설,주택외건물
map2,3948,230512.9328864554,380454.1055604225,3.0,1,근린생활시설,주택외건물
map2,3949,230482.19085194814,380416.31011551694,3.0,1,근린생활시설,무벽건물
map2,3950,230460.85913007607,380448.2066978871,3.0,1,근린생활시설,무벽건물
map2,3951,230443.03743347045,380494.521370153,3.0,1,근린생활시설,무벽건물
map2,3952,230447.74436494827,380533.2408342827,3.0,1,근린생활시설,무벽건물
map2,3953,230416.86722132325,380451.1323671296,3.0,1,근린생활시설,무벽건물
map2,3954,230394.14715703623,380530.60808568663,3.0,1,근린생활시설,무벽건물
map2,3955,230380.4243042888,380562.22967468965,3.0,1,근린생활시설,주택외건물
map2,3956,230323.0674545603,380522.5707075583,3.0,1,근린생활시설,무벽건물
map2,3957,230352.8722813448,380471.85524465214,3.0,1,근린생활시설,무벽건물
map2,3958,230329.71761050625,380541.5947036644,3.0,1,근린생활시설,무벽건물
map2,3959,230496.6385697121,380514.70195943856,3.0,1,근린생활시설,무벽건물
map2,3960,230492.89834077182,380490.9256322425,3.0,1,근린생활시설,무벽건물
map2,3961,230497.44549526297,380490.61703463306,3.0,1,근린생활시설,무벽건물
map2,3962,230262.9937394085,379908.3667800344,3.0,1,근린생활시설,주택외건물
map2,3963,230281.55167279107,380514.6702169201,3.0,1,근린생활시설,무벽건물
map2,3964,230592.59157429094,379750.65660320595,3.0,1,의료시설,무벽건물
map2,3965,230559.7784477854,379692.03120537713,3.0,1,의료시설,주택외건물
map2,3966,230521.21912243383,379700.9155005213,3.0,1,의료시설,무벽건물
map2,3967,230552.4321567005,379738.1722288389,3.0,1,의료시설,주택외건물
map2,3968,230561.16122936975,379718.93390078004,3.0,1,의료시설,무벽건물
map2,3969,230532.05927246425,379721.6038850174,3.0,1,의료시설,무벽건물
map2,3970,230541.2628992583,379719.02739520645,3.0,1,의료시설,무벽건물
map2,3971,230336.35305242502,380600.83323400974,3.0,1,근린생활시설,주택외건물
map2,3972,230507.40144894144,379744.53604118177,3.0,1,주택,일반주택
map2,3973,230930.87050000002,378833.53450000007,12.0,4,주택,연립주택
map2,3974,230885.90973746715,378823.3667616301,12.0,4,근린생활시설,주택외건물
map2,3975,230307.5695145607,379123.0033270367,3.0,1,기타시설,무벽건물
map2,3976,230428.7173269949,379113.0819626492,3.0,1,기타시설,가건물
map2,3977,230429.97968087473,379117.2275121638,3.0,1,기타시설,가건물
map2,3978,230887.92748247055,379043.1364535323,3.0,1,근린생활시설,무벽건물
map2,3979,230768.77799968133,379113.3713099953,3.0,1,근린생활시설,주택외건물
map2,3980,230814.79544453448,379048.43467588164,3.0,1,근린생활시설,무벽건물
map2,3981,230831.65076372828,379040.74489859695,3.0,1,근린생활시설,무벽건물
map2,3982,231082.00866943187,379118.4344279305,3.0,1,근린생활시설,무벽건물
map2,3983,230986.0655851459,379118.98890501447,3.0,1,기타시설,무벽건물
map2,3984,231023.49354030192,379122.4934347605,3.0,1,근린생활시설,무벽건물
map2,3985,231036.41699942885,379114.70098746,3.0,1,근린생활시설,무벽건물
map2,3986,231054.144000904,379097.35233844694,3.0,1,근린생활시설,무벽건물
map2,3987,230916.5355170953,379006.09931754554,3.0,1,근린생활시설,무벽건물
map2,3988,230942.1976324299,379072.96476086945,3.0,1,근린생활시설,무벽건물
map2,3989,230835.98036769812,379089.17197423347,3.0,1,근린생활시설,무벽건물
map2,3990,230763.18368666124,379121.4813404692,3.0,1,근린생활시설,무벽건물
map2,3991,230802.1155980485,379131.15745359083,3.0,1,근린생활시설,무벽건물
map2,3992,230483.99387038415,379069.0530167432,3.0,1,기타시설,무벽건물
map2,3993,230469.72454366952,379082.62648769084,3.0,1,기타시설,무벽건물
map2,3994,230466.536647993,379072.8559945996,3.0,1,기타시설,무벽건물
map2,3995,230425.59753119538,379067.01139060105,3.0,1,노유자(노인및어린이)시설,가건물
map2,3996,230364.85268741936,379039.531674652,3.0,1,기타시설,무벽건물
map2,3997,230322.89404834236,379004.4132044129,3.0,1,공장,무벽건물
map2,3998,230014.51519478066,379128.40161939146,3.0,1,기타시설,무벽건물
map2,3999,230020.80463267938,379141.7863554945,3.0,1,기타시설,가건물
map2,4000,230170.73539960623,379133.0498640779,3.0,1,주택,일반주택
map2,4001,230154.4162498388,379130.448245103,3.0,1,주택,일반주택
map2,4002,230726.97845156095,378968.03883326205,6.0,2,근린생활시설,주택외건물
map2,4003,230657.36767895147,378940.87420143024,3.0,1,근린생활시설,무벽건물
map2,4004,230833.2274190811,378989.8500745068,3.0,1,근린생활시설,무벽건물
map2,4005,230725.6416874765,379099.2919391056,3.0,1,근린생활시설,주택외건물
map2,4006,230759.90193931342,378899.749853979,3.0,1,기타시설,가건물
map2,4007,230763.01622795934,378900.58930634044,3.0,1,기타시설,가건물
map2,4008,230761.73525732482,378886.65131938434,3.0,1,기타시설,무벽건물
map2,4009,230761.29819229172,378860.92269720725,3.0,1,근린생활시설,가건물
map2,4010,230745.8309000514,378848.7383654514,3.0,1,기타시설,무벽건물
map2,4011,230798.93994191388,378890.7802996293,3.0,1,공장,가건물
map2,4012,230794.33014658748,378854.07562637876,9.0,3,근린생활시설,주택외건물
map2,4013,230889.2696718621,378857.7317715248,3.0,1,근린생활시설,주택외건물
map2,4014,230888.950517751,378845.3735511988,6.0,2,근린생활시설,주택외건물
map2,4015,230726.94236060753,378936.99121000286,3.0,1,근린생활시설,주택외건물
map2,4016,229784.12342959834,379144.8735693028,3.0,1,기타시설,무벽건물
map2,4017,229925.8831470765,379095.9365783035,12.0,4,주택,연립주택
map2,4018,229938.4959791031,379102.0377873995,12.0,4,주택,연립주택
map2,4019,229952.16233477448,379107.69048366445,12.0,4,주택,연립주택
map2,4020,229889.759943654,379067.2008172829,3.0,1,기타시설,가건물
map2,4021,229559.90376356515,379103.6564443641,3.0,1,기타시설,무벽건물
map2,4022,229633.03865482108,379119.53350324853,3.0,1,근린생활시설,무벽건물
map2,4023,229613.93840410543,379111.3809515601,3.0,1,근린생활시설,무벽건물
map2,4024,229652.49712401474,379066.60297031875,3.0,1,근린생활시설,무벽건물
map2,4025,229634.80633362028,379058.7780577058,3.0,1,근린생활시설,무벽건물
map2,4026,229673.06930822946,379011.92888095474,3.0,1,근린생활시설,무벽건물
map2,4027,229653.8819956571,379004.47698574665,3.0,1,근린생활시설,무벽건물
map2,4028,229683.36566413246,378973.3187177279,3.0,1,기타시설,가건물
map2,4029,229676.6242761036,378969.8177551428,3.0,1,기타시설,가건물
map2,4030,229676.0001815937,378972.4903699489,3.0,1,기타시설,가건물
map2,4031,229814.29584516145,379031.53719021,3.0,1,근린생활시설,가건물
map2,4032,229873.8847206644,379001.8171081031,3.0,1,기타시설,무벽건물
map2,4033,229875.1202123974,379004.70654160617,3.0,1,기타시설,무벽건물
map2,4034,229873.3777976539,379040.09255322797,3.0,1,기타시설,무벽건물
map2,4035,229875.02729178692,379035.25655947265,3.0,1,기타시설,무벽건물
map2,4036,229882.8009033647,379038.0084438441,3.0,1,기타시설,무벽건물
map2,4037,229899.10514681917,379056.61887985404,3.0,1,기타시설,가건물
map2,4038,229947.5739026877,379054.91142997827,3.0,1,기타시설,가건물
map2,4039,229948.54652936026,379060.8394409851,3.0,1,기타시설,가건물
map2,4040,229963.1282845764,379072.2855803417,6.0,2,근린생활시설,주택외건물
map2,4041,229974.53208852338,379081.5050173001,3.0,1,기타시설,무벽건물
map2,4042,229988.05466673928,379071.86487968266,3.0,1,기타시설,무벽건물
map2,4043,230024.22815269034,379097.77547736146,3.0,1,주택,일반주택
map2,4044,230012.9174160119,379093.7512252627,3.0,1,주택,일반주택
map2,4045,230077.61311325038,379101.47166657285,3.0,1,기타시설,무벽건물
map2,4046,230066.92136649927,379100.47265363013,3.0,1,기타시설,무벽건물
map2,4047,229979.56831519344,379036.9654256239,3.0,1,기타시설,가건물
map2,4048,229977.97367069178,379029.5011345112,3.0,1,기타시설,무벽건물
map2,4049,229971.7997099048,379027.14814367855,3.0,1,기타시설,가건물
map2,4050,229935.39548400388,379032.76028737373,3.0,1,근린생활시설,주택외건물
map2,4051,229924.34648032815,379024.18115660263,3.0,1,기타시설,가건물
map2,4052,229923.94430430667,379026.15000603,3.0,1,기타시설,가건물
map2,4053,229881.06373918825,379012.2410035799,3.0,1,기타시설,무벽건물
map2,4054,229876.383587798,379011.67772726726,3.0,1,기타시설,무벽건물
map2,4055,229865.7829750128,379014.9973706963,3.0,1,기타시설,무벽건물
map2,4056,229858.89509511073,378994.6685517604,3.0,1,기타시설,가건물
map2,4057,229852.0324117414,378992.73211570963,3.0,1,기타시설,가건물
map2,4058,229817.8968673107,378993.6971655925,3.0,1,기타시설,가건물
map2,4059,229780.90248791658,378978.04844946554,3.0,1,기타시설,가건물
map2,4060,229784.32438822105,378979.51977970364,3.0,1,기타시설,가건물
map2,4061,229807.19926387447,378968.0151073182,3.0,1,기타시설,무벽건물
map2,4062,229738.1238389824,378950.98268692044,3.0,1,기타시설,무벽건물
map2,4063,229741.19261176142,378955.32891772833,3.0,1,기타시설,가건물
map2,4064,229708.77304370241,378945.35998513317,3.0,1,기타시설,무벽건물
map2,4065,229723.99143149296,378935.5707668052,3.0,1,근린생활시설,무벽건물
map2,4066,229346.38603194154,378801.27839093585,3.0,1,기타시설,가건물
map2,4067,229362.10111140535,378936.59721798054,3.0,1,종교시설,무벽건물
map2,4068,229434.81459994038,378849.4565644783,3.0,1,기타시설,무벽건물
map2,4069,229446.20499145042,378829.41509049956,3.0,1,기타시설,가건물
map2,4070,229444.50744239948,378831.56566710654,3.0,1,기타시설,무벽건물
map2,4071,229441.1434380425,378828.59945847566,3.0,1,주택,일반주택
map2,4072,229438.43266666666,378816.1743333334,3.0,1,기타시설,무벽건물
map2,4073,229552.14331251397,378882.7269514675,3.0,1,기타시설,가건물
map2,4074,230216.89304233794,378798.1323008609,3.0,1,기타시설,가건물
map2,4075,230322.75706856174,378899.9782497409,3.0,1,기타시설,가건물
map2,4076,230331.30816948746,378869.22116603446,3.0,1,기타시설,가건물
map2,4077,230364.31669061692,378947.734280771,9.0,3,근린생활시설,주택외건물
map2,4078,230357.8432144295,378866.0486858925,3.0,1,근린생활시설,주택외건물
map2,4079,230396.3461930766,378867.283378503,3.0,1,기타시설,무벽건물
